Epoch,Dataset,Recall,Precision,TopKAcc
410,Cajanus_cajan_5e3,0.9642,0.9907,0.8603
410,Glycine_max_5e3,0.9591,0.9896,0.8981
410,Gossypium_raimondii_5e3,0.9212,0.9822,0.8472
410,Lactuca_sativa_5e3,0.9354,0.9866,0.8874
410,Medicago_truncatula_5e3,0.9628,0.9892,0.8860
410,Pisum_sativum_5e3,0.9431,0.9814,0.8459
410,Theobroma_cacao_5e3,0.9724,0.9873,0.8876
411,Brachypodium_distachyon_5e3,0.8866,0.9835,0.8539
411,Brassica_juncea_5e3,0.8921,0.9517,0.8432
411,Brassica_napus_5e3,0.8638,0.9609,0.8311
411,Cajanus_cajan_5e3,0.9667,0.9887,0.8603
411,Glycine_max_5e3,0.9593,0.9891,0.8980
411,Gossypium_raimondii_5e3,0.9217,0.9796,0.8469
411,Lactuca_sativa_5e3,0.9360,0.9842,0.8880
411,Medicago_truncatula_5e3,0.9630,0.9873,0.8858
411,Pisum_sativum_5e3,0.9451,0.9785,0.8461
411,Theobroma_cacao_5e3,0.9733,0.9867,0.8878
412,Brachypodium_distachyon_5e3,0.8865,0.9872,0.8540
412,Brassica_juncea_5e3,0.8887,0.9581,0.8450
412,Brassica_napus_5e3,0.8660,0.9656,0.8323
412,Cajanus_cajan_5e3,0.9646,0.9910,0.8601
412,Glycine_max_5e3,0.9594,0.9899,0.8984
412,Gossypium_raimondii_5e3,0.9197,0.9818,0.8472
412,Lactuca_sativa_5e3,0.9352,0.9869,0.8872
412,Medicago_truncatula_5e3,0.9631,0.9886,0.8860
412,Pisum_sativum_5e3,0.9428,0.9835,0.8463
412,Theobroma_cacao_5e3,0.9738,0.9872,0.8871
413,Brachypodium_distachyon_5e3,0.8857,0.9867,0.8542
413,Brassica_juncea_5e3,0.8915,0.9545,0.8465
413,Brassica_napus_5e3,0.8653,0.9598,0.8314
413,Cajanus_cajan_5e3,0.9643,0.9905,0.8609
413,Glycine_max_5e3,0.9596,0.9896,0.8981
413,Gossypium_raimondii_5e3,0.9234,0.9778,0.8469
413,Lactuca_sativa_5e3,0.9345,0.9869,0.8876
413,Medicago_truncatula_5e3,0.9624,0.9894,0.8857
413,Pisum_sativum_5e3,0.9446,0.9800,0.8461
413,Theobroma_cacao_5e3,0.9721,0.9880,0.8879
414,Brachypodium_distachyon_5e3,0.8857,0.9862,0.8536
414,Brassica_juncea_5e3,0.8841,0.9669,0.8459
414,Brassica_napus_5e3,0.8631,0.9619,0.8300
414,Cajanus_cajan_5e3,0.9652,0.9894,0.8603
414,Glycine_max_5e3,0.9586,0.9903,0.8978
414,Gossypium_raimondii_5e3,0.9233,0.9792,0.8481
414,Lactuca_sativa_5e3,0.9342,0.9868,0.8872
414,Medicago_truncatula_5e3,0.9623,0.9880,0.8855
414,Pisum_sativum_5e3,0.9425,0.9830,0.8457
414,Theobroma_cacao_5e3,0.9738,0.9881,0.8878
415,Brachypodium_distachyon_5e3,0.8851,0.9862,0.8544
415,Brassica_juncea_5e3,0.8887,0.9658,0.8462
415,Brassica_napus_5e3,0.8637,0.9623,0.8321
415,Cajanus_cajan_5e3,0.9647,0.9904,0.8609
415,Glycine_max_5e3,0.9589,0.9898,0.8985
415,Gossypium_raimondii_5e3,0.9227,0.9812,0.8474
415,Lactuca_sativa_5e3,0.9343,0.9877,0.8876
415,Medicago_truncatula_5e3,0.9631,0.9883,0.8857
415,Pisum_sativum_5e3,0.9436,0.9816,0.8464
415,Theobroma_cacao_5e3,0.9721,0.9889,0.8866
416,Brachypodium_distachyon_5e3,0.8861,0.9837,0.8533
416,Brassica_juncea_5e3,0.8869,0.9612,0.8447
416,Brassica_napus_5e3,0.8641,0.9610,0.8304
416,Cajanus_cajan_5e3,0.9679,0.9882,0.8608
416,Glycine_max_5e3,0.9596,0.9889,0.8981
416,Gossypium_raimondii_5e3,0.9251,0.9795,0.8482
416,Lactuca_sativa_5e3,0.9350,0.9867,0.8882
416,Medicago_truncatula_5e3,0.9629,0.9884,0.8856
416,Pisum_sativum_5e3,0.9455,0.9785,0.8463
416,Theobroma_cacao_5e3,0.9733,0.9854,0.8882
417,Brachypodium_distachyon_5e3,0.8855,0.9843,0.8544
417,Brassica_juncea_5e3,0.8875,0.9581,0.8432
417,Brassica_napus_5e3,0.8656,0.9602,0.8318
417,Cajanus_cajan_5e3,0.9638,0.9916,0.8606
417,Glycine_max_5e3,0.9597,0.9888,0.8982
417,Gossypium_raimondii_5e3,0.9197,0.9854,0.8491
417,Lactuca_sativa_5e3,0.9350,0.9856,0.8877
417,Medicago_truncatula_5e3,0.9635,0.9863,0.8857
417,Pisum_sativum_5e3,0.9417,0.9837,0.8459
417,Theobroma_cacao_5e3,0.9742,0.9875,0.8876
418,Brachypodium_distachyon_5e3,0.8869,0.9849,0.8541
418,Brassica_juncea_5e3,0.8948,0.9513,0.8450
418,Brassica_napus_5e3,0.8644,0.9637,0.8316
418,Cajanus_cajan_5e3,0.9677,0.9869,0.8606
418,Glycine_max_5e3,0.9589,0.9903,0.8980
418,Gossypium_raimondii_5e3,0.9227,0.9817,0.8484
418,Lactuca_sativa_5e3,0.9354,0.9874,0.8880
418,Medicago_truncatula_5e3,0.9623,0.9898,0.8859
418,Pisum_sativum_5e3,0.9442,0.9812,0.8463
418,Theobroma_cacao_5e3,0.9741,0.9864,0.8878
419,Brachypodium_distachyon_5e3,0.8849,0.9876,0.8556
419,Brassica_juncea_5e3,0.8896,0.9591,0.8471
419,Brassica_napus_5e3,0.8623,0.9678,0.8321
419,Cajanus_cajan_5e3,0.9645,0.9915,0.8607
419,Glycine_max_5e3,0.9584,0.9910,0.8985
419,Gossypium_raimondii_5e3,0.9212,0.9845,0.8487
419,Lactuca_sativa_5e3,0.9348,0.9880,0.8884
419,Medicago_truncatula_5e3,0.9620,0.9903,0.8861
419,Pisum_sativum_5e3,0.9417,0.9845,0.8468
419,Theobroma_cacao_5e3,0.9724,0.9894,0.8883
420,Brachypodium_distachyon_5e3,0.8857,0.9864,0.8546
420,Brassica_juncea_5e3,0.8906,0.9554,0.8459
420,Brassica_napus_5e3,0.8638,0.9660,0.8318
420,Cajanus_cajan_5e3,0.9664,0.9904,0.8606
420,Glycine_max_5e3,0.9592,0.9900,0.8982
420,Gossypium_raimondii_5e3,0.9238,0.9812,0.8489
420,Lactuca_sativa_5e3,0.9350,0.9877,0.8877
420,Medicago_truncatula_5e3,0.9623,0.9899,0.8860
420,Pisum_sativum_5e3,0.9439,0.9808,0.8467
420,Theobroma_cacao_5e3,0.9750,0.9864,0.8875
421,Brachypodium_distachyon_5e3,0.8868,0.9873,0.8551
421,Brassica_juncea_5e3,0.8860,0.9618,0.8447
421,Brassica_napus_5e3,0.8642,0.9658,0.8325
421,Cajanus_cajan_5e3,0.9669,0.9906,0.8604
421,Glycine_max_5e3,0.9587,0.9910,0.8981
421,Gossypium_raimondii_5e3,0.9234,0.9814,0.8489
421,Lactuca_sativa_5e3,0.9346,0.9885,0.8880
421,Medicago_truncatula_5e3,0.9626,0.9895,0.8858
421,Pisum_sativum_5e3,0.9434,0.9836,0.8473
421,Theobroma_cacao_5e3,0.9740,0.9888,0.8878
422,Brachypodium_distachyon_5e3,0.8870,0.9867,0.8547
422,Brassica_juncea_5e3,0.8899,0.9529,0.8459
422,Brassica_napus_5e3,0.8646,0.9628,0.8329
422,Cajanus_cajan_5e3,0.9655,0.9907,0.8607
422,Glycine_max_5e3,0.9595,0.9899,0.8979
422,Gossypium_raimondii_5e3,0.9205,0.9833,0.8491
422,Lactuca_sativa_5e3,0.9356,0.9859,0.8879
422,Medicago_truncatula_5e3,0.9629,0.9890,0.8857
422,Pisum_sativum_5e3,0.9434,0.9826,0.8464
422,Theobroma_cacao_5e3,0.9719,0.9886,0.8874
423,Brachypodium_distachyon_5e3,0.8861,0.9861,0.8556
423,Brassica_juncea_5e3,0.8930,0.9583,0.8484
423,Brassica_napus_5e3,0.8659,0.9612,0.8326
423,Cajanus_cajan_5e3,0.9651,0.9902,0.8605
423,Glycine_max_5e3,0.9599,0.9891,0.8982
423,Gossypium_raimondii_5e3,0.9222,0.9808,0.8484
423,Lactuca_sativa_5e3,0.9355,0.9873,0.8878
423,Medicago_truncatula_5e3,0.9633,0.9884,0.8861
423,Pisum_sativum_5e3,0.9450,0.9814,0.8469
423,Theobroma_cacao_5e3,0.9748,0.9863,0.8876
424,Brachypodium_distachyon_5e3,0.8877,0.9857,0.8551
424,Brassica_juncea_5e3,0.8939,0.9540,0.8493
424,Brassica_napus_5e3,0.8659,0.9610,0.8322
424,Cajanus_cajan_5e3,0.9666,0.9884,0.8606
424,Glycine_max_5e3,0.9597,0.9894,0.8980
424,Gossypium_raimondii_5e3,0.9236,0.9816,0.8496
424,Lactuca_sativa_5e3,0.9356,0.9856,0.8877
424,Medicago_truncatula_5e3,0.9636,0.9874,0.8862
424,Pisum_sativum_5e3,0.9442,0.9824,0.8467
424,Theobroma_cacao_5e3,0.9735,0.9894,0.8876
425,Brachypodium_distachyon_5e3,0.8859,0.9877,0.8541
425,Brassica_juncea_5e3,0.8896,0.9649,0.8493
425,Brassica_napus_5e3,0.8644,0.9648,0.8338
425,Cajanus_cajan_5e3,0.9679,0.9895,0.8612
425,Glycine_max_5e3,0.9595,0.9896,0.8980
425,Gossypium_raimondii_5e3,0.9241,0.9826,0.8501
425,Lactuca_sativa_5e3,0.9346,0.9873,0.8883
425,Medicago_truncatula_5e3,0.9625,0.9891,0.8859
425,Pisum_sativum_5e3,0.9438,0.9826,0.8464
425,Theobroma_cacao_5e3,0.9752,0.9871,0.8886
426,Brachypodium_distachyon_5e3,0.8847,0.9875,0.8551
426,Brassica_juncea_5e3,0.8890,0.9632,0.8478
426,Brassica_napus_5e3,0.8641,0.9669,0.8327
426,Cajanus_cajan_5e3,0.9671,0.9899,0.8610
426,Glycine_max_5e3,0.9593,0.9897,0.8983
426,Gossypium_raimondii_5e3,0.9241,0.9848,0.8499
426,Lactuca_sativa_5e3,0.9354,0.9873,0.8878
426,Medicago_truncatula_5e3,0.9623,0.9895,0.8859
426,Pisum_sativum_5e3,0.9432,0.9831,0.8462
426,Theobroma_cacao_5e3,0.9751,0.9876,0.8879
427,Brachypodium_distachyon_5e3,0.8872,0.9863,0.8562
427,Brassica_juncea_5e3,0.8915,0.9523,0.8474
427,Brassica_napus_5e3,0.8664,0.9634,0.8332
427,Cajanus_cajan_5e3,0.9672,0.9895,0.8609
427,Glycine_max_5e3,0.9596,0.9904,0.8983
427,Gossypium_raimondii_5e3,0.9250,0.9780,0.8492
427,Lactuca_sativa_5e3,0.9357,0.9869,0.8883
427,Medicago_truncatula_5e3,0.9624,0.9893,0.8862
427,Pisum_sativum_5e3,0.9452,0.9816,0.8467
427,Theobroma_cacao_5e3,0.9745,0.9864,0.8887
428,Brachypodium_distachyon_5e3,0.8884,0.9850,0.8551
428,Brassica_juncea_5e3,0.8976,0.9502,0.8493
428,Brassica_napus_5e3,0.8677,0.9614,0.8331
428,Cajanus_cajan_5e3,0.9680,0.9889,0.8612
428,Glycine_max_5e3,0.9596,0.9902,0.8980
428,Gossypium_raimondii_5e3,0.9262,0.9797,0.8498
428,Lactuca_sativa_5e3,0.9363,0.9866,0.8879
428,Medicago_truncatula_5e3,0.9625,0.9898,0.8862
428,Pisum_sativum_5e3,0.9469,0.9798,0.8469
428,Theobroma_cacao_5e3,0.9741,0.9871,0.8891
429,Brachypodium_distachyon_5e3,0.8878,0.9847,0.8548
429,Brassica_juncea_5e3,0.8976,0.9551,0.8462
429,Brassica_napus_5e3,0.8686,0.9594,0.8329
429,Cajanus_cajan_5e3,0.9700,0.9871,0.8611
429,Glycine_max_5e3,0.9599,0.9893,0.8983
429,Gossypium_raimondii_5e3,0.9270,0.9779,0.8508
429,Lactuca_sativa_5e3,0.9365,0.9853,0.8877
429,Medicago_truncatula_5e3,0.9633,0.9884,0.8861
429,Pisum_sativum_5e3,0.9450,0.9811,0.8465
429,Theobroma_cacao_5e3,0.9754,0.9861,0.8885
430,Brachypodium_distachyon_5e3,0.8874,0.9849,0.8551
430,Brassica_juncea_5e3,0.8982,0.9551,0.8462
430,Brassica_napus_5e3,0.8658,0.9647,0.8324
430,Cajanus_cajan_5e3,0.9691,0.9880,0.8615
430,Glycine_max_5e3,0.9595,0.9907,0.8982
430,Gossypium_raimondii_5e3,0.9285,0.9790,0.8509
430,Lactuca_sativa_5e3,0.9352,0.9868,0.8879
430,Medicago_truncatula_5e3,0.9623,0.9898,0.8859
430,Pisum_sativum_5e3,0.9442,0.9824,0.8467
430,Theobroma_cacao_5e3,0.9749,0.9861,0.8890
431,Brachypodium_distachyon_5e3,0.8859,0.9855,0.8550
431,Brassica_juncea_5e3,0.8973,0.9514,0.8502
431,Brassica_napus_5e3,0.8673,0.9603,0.8334
431,Cajanus_cajan_5e3,0.9660,0.9899,0.8604
431,Glycine_max_5e3,0.9605,0.9893,0.8980
431,Gossypium_raimondii_5e3,0.9270,0.9781,0.8506
431,Lactuca_sativa_5e3,0.9359,0.9857,0.8879
431,Medicago_truncatula_5e3,0.9634,0.9882,0.8860
431,Pisum_sativum_5e3,0.9457,0.9804,0.8464
431,Theobroma_cacao_5e3,0.9766,0.9859,0.8892
432,Brachypodium_distachyon_5e3,0.8872,0.9856,0.8551
432,Brassica_juncea_5e3,0.8893,0.9645,0.8490
432,Brassica_napus_5e3,0.8662,0.9646,0.8340
432,Cajanus_cajan_5e3,0.9672,0.9904,0.8611
432,Glycine_max_5e3,0.9599,0.9899,0.8983
432,Gossypium_raimondii_5e3,0.9239,0.9828,0.8511
432,Lactuca_sativa_5e3,0.9358,0.9874,0.8875
432,Medicago_truncatula_5e3,0.9625,0.9899,0.8858
432,Pisum_sativum_5e3,0.9441,0.9827,0.8467
432,Theobroma_cacao_5e3,0.9752,0.9884,0.8882
433,Brachypodium_distachyon_5e3,0.8871,0.9857,0.8550
433,Brassica_juncea_5e3,0.8921,0.9669,0.8496
433,Brassica_napus_5e3,0.8662,0.9628,0.8336
433,Cajanus_cajan_5e3,0.9664,0.9895,0.8611
433,Glycine_max_5e3,0.9595,0.9899,0.8984
433,Gossypium_raimondii_5e3,0.9236,0.9828,0.8499
433,Lactuca_sativa_5e3,0.9359,0.9847,0.8878
433,Medicago_truncatula_5e3,0.9634,0.9876,0.8861
433,Pisum_sativum_5e3,0.9442,0.9816,0.8469
433,Theobroma_cacao_5e3,0.9749,0.9885,0.8880
434,Brachypodium_distachyon_5e3,0.8876,0.9821,0.8550
434,Brassica_juncea_5e3,0.8951,0.9603,0.8499
434,Brassica_napus_5e3,0.8664,0.9607,0.8334
434,Cajanus_cajan_5e3,0.9670,0.9887,0.8610
434,Glycine_max_5e3,0.9597,0.9890,0.8979
434,Gossypium_raimondii_5e3,0.9268,0.9786,0.8494
434,Lactuca_sativa_5e3,0.9353,0.9859,0.8877
434,Medicago_truncatula_5e3,0.9627,0.9877,0.8858
434,Pisum_sativum_5e3,0.9446,0.9815,0.8464
434,Theobroma_cacao_5e3,0.9756,0.9865,0.8880
435,Brachypodium_distachyon_5e3,0.8864,0.9870,0.8553
435,Brassica_juncea_5e3,0.8930,0.9656,0.8517
435,Brassica_napus_5e3,0.8640,0.9686,0.8332
435,Cajanus_cajan_5e3,0.9660,0.9909,0.8613
435,Glycine_max_5e3,0.9595,0.9903,0.8980
435,Gossypium_raimondii_5e3,0.9238,0.9837,0.8506
435,Lactuca_sativa_5e3,0.9353,0.9869,0.8880
435,Medicago_truncatula_5e3,0.9625,0.9893,0.8860
435,Pisum_sativum_5e3,0.9441,0.9827,0.8473
435,Theobroma_cacao_5e3,0.9756,0.9868,0.8893
436,Brachypodium_distachyon_5e3,0.8872,0.9833,0.8548
436,Brassica_juncea_5e3,0.8924,0.9624,0.8536
436,Brassica_napus_5e3,0.8670,0.9608,0.8336
436,Cajanus_cajan_5e3,0.9682,0.9882,0.8610
436,Glycine_max_5e3,0.9601,0.9887,0.8987
436,Gossypium_raimondii_5e3,0.9275,0.9806,0.8511
436,Lactuca_sativa_5e3,0.9364,0.9857,0.8875
436,Medicago_truncatula_5e3,0.9635,0.9875,0.8859
436,Pisum_sativum_5e3,0.9452,0.9800,0.8468
436,Theobroma_cacao_5e3,0.9756,0.9871,0.8892
437,Brachypodium_distachyon_5e3,0.8879,0.9856,0.8557
437,Brassica_juncea_5e3,0.8921,0.9599,0.8508
437,Brassica_napus_5e3,0.8676,0.9618,0.8335
437,Cajanus_cajan_5e3,0.9692,0.9880,0.8611
437,Glycine_max_5e3,0.9604,0.9888,0.8989
437,Gossypium_raimondii_5e3,0.9262,0.9797,0.8504
437,Lactuca_sativa_5e3,0.9358,0.9863,0.8884
437,Medicago_truncatula_5e3,0.9635,0.9885,0.8861
437,Pisum_sativum_5e3,0.9482,0.9782,0.8470
437,Theobroma_cacao_5e3,0.9758,0.9868,0.8883
438,Brachypodium_distachyon_5e3,0.8893,0.9830,0.8553
438,Brassica_juncea_5e3,0.8988,0.9515,0.8514
438,Brassica_napus_5e3,0.8669,0.9600,0.8327
438,Cajanus_cajan_5e3,0.9698,0.9877,0.8609
438,Glycine_max_5e3,0.9600,0.9893,0.8985
438,Gossypium_raimondii_5e3,0.9270,0.9760,0.8492
438,Lactuca_sativa_5e3,0.9364,0.9843,0.8877
438,Medicago_truncatula_5e3,0.9627,0.9879,0.8855
438,Pisum_sativum_5e3,0.9465,0.9784,0.8463
438,Theobroma_cacao_5e3,0.9750,0.9885,0.8884
439,Brachypodium_distachyon_5e3,0.8882,0.9851,0.8557
439,Brassica_juncea_5e3,0.8958,0.9547,0.8517
439,Brassica_napus_5e3,0.8646,0.9662,0.8346
439,Cajanus_cajan_5e3,0.9675,0.9886,0.8614
439,Glycine_max_5e3,0.9600,0.9899,0.8981
439,Gossypium_raimondii_5e3,0.9299,0.9759,0.8516
439,Lactuca_sativa_5e3,0.9349,0.9872,0.8886
439,Medicago_truncatula_5e3,0.9625,0.9897,0.8858
439,Pisum_sativum_5e3,0.9468,0.9797,0.8471
439,Theobroma_cacao_5e3,0.9761,0.9875,0.8888
440,Brachypodium_distachyon_5e3,0.8880,0.9854,0.8543
440,Brassica_juncea_5e3,0.8930,0.9643,0.8526
440,Brassica_napus_5e3,0.8671,0.9615,0.8345
440,Cajanus_cajan_5e3,0.9672,0.9896,0.8617
440,Glycine_max_5e3,0.9596,0.9895,0.8984
440,Gossypium_raimondii_5e3,0.9238,0.9812,0.8504
440,Lactuca_sativa_5e3,0.9361,0.9845,0.8879
440,Medicago_truncatula_5e3,0.9629,0.9887,0.8857
440,Pisum_sativum_5e3,0.9461,0.9804,0.8470
440,Theobroma_cacao_5e3,0.9760,0.9862,0.8896
441,Brachypodium_distachyon_5e3,0.8880,0.9858,0.8566
441,Brassica_juncea_5e3,0.8906,0.9643,0.8530
441,Brassica_napus_5e3,0.8662,0.9659,0.8330
441,Cajanus_cajan_5e3,0.9657,0.9911,0.8614
441,Glycine_max_5e3,0.9594,0.9899,0.8984
441,Gossypium_raimondii_5e3,0.9222,0.9831,0.8513
441,Lactuca_sativa_5e3,0.9357,0.9850,0.8876
441,Medicago_truncatula_5e3,0.9626,0.9884,0.8857
441,Pisum_sativum_5e3,0.9424,0.9844,0.8475
441,Theobroma_cacao_5e3,0.9749,0.9882,0.8882
442,Brachypodium_distachyon_5e3,0.8885,0.9856,0.8564
442,Brassica_juncea_5e3,0.8985,0.9570,0.8523
442,Brassica_napus_5e3,0.8695,0.9586,0.8335
442,Cajanus_cajan_5e3,0.9672,0.9905,0.8619
442,Glycine_max_5e3,0.9602,0.9893,0.8986
442,Gossypium_raimondii_5e3,0.9253,0.9823,0.8532
442,Lactuca_sativa_5e3,0.9362,0.9850,0.8884
442,Medicago_truncatula_5e3,0.9635,0.9867,0.8857
442,Pisum_sativum_5e3,0.9452,0.9815,0.8471
442,Theobroma_cacao_5e3,0.9762,0.9867,0.8901
443,Brachypodium_distachyon_5e3,0.8882,0.9854,0.8558
443,Brassica_juncea_5e3,0.8970,0.9610,0.8511
443,Brassica_napus_5e3,0.8652,0.9611,0.8332
443,Cajanus_cajan_5e3,0.9681,0.9889,0.8620
443,Glycine_max_5e3,0.9601,0.9895,0.8984
443,Gossypium_raimondii_5e3,0.9275,0.9795,0.8511
443,Lactuca_sativa_5e3,0.9364,0.9861,0.8883
443,Medicago_truncatula_5e3,0.9631,0.9888,0.8859
443,Pisum_sativum_5e3,0.9472,0.9796,0.8473
443,Theobroma_cacao_5e3,0.9764,0.9865,0.8887
444,Brachypodium_distachyon_5e3,0.8874,0.9877,0.8558
444,Brassica_juncea_5e3,0.8973,0.9592,0.8517
444,Brassica_napus_5e3,0.8637,0.9667,0.8350
444,Cajanus_cajan_5e3,0.9675,0.9909,0.8616
444,Glycine_max_5e3,0.9593,0.9911,0.8982
444,Gossypium_raimondii_5e3,0.9273,0.9820,0.8526
444,Lactuca_sativa_5e3,0.9353,0.9876,0.8883
444,Medicago_truncatula_5e3,0.9628,0.9901,0.8860
444,Pisum_sativum_5e3,0.9451,0.9826,0.8468
444,Theobroma_cacao_5e3,0.9758,0.9875,0.8885
445,Brachypodium_distachyon_5e3,0.8867,0.9862,0.8566
445,Brassica_juncea_5e3,0.8979,0.9601,0.8526
445,Brassica_napus_5e3,0.8637,0.9642,0.8338
445,Cajanus_cajan_5e3,0.9669,0.9898,0.8614
445,Glycine_max_5e3,0.9595,0.9902,0.8981
445,Gossypium_raimondii_5e3,0.9234,0.9837,0.8511
445,Lactuca_sativa_5e3,0.9358,0.9867,0.8884
445,Medicago_truncatula_5e3,0.9627,0.9885,0.8859
445,Pisum_sativum_5e3,0.9432,0.9844,0.8477
445,Theobroma_cacao_5e3,0.9753,0.9885,0.8882
446,Brachypodium_distachyon_5e3,0.8902,0.9839,0.8571
446,Brassica_juncea_5e3,0.8988,0.9617,0.8545
446,Brassica_napus_5e3,0.8688,0.9598,0.8339
446,Cajanus_cajan_5e3,0.9679,0.9887,0.8620
446,Glycine_max_5e3,0.9601,0.9887,0.8987
446,Gossypium_raimondii_5e3,0.9270,0.9797,0.8523
446,Lactuca_sativa_5e3,0.9362,0.9853,0.8886
446,Medicago_truncatula_5e3,0.9634,0.9867,0.8858
446,Pisum_sativum_5e3,0.9460,0.9796,0.8468
446,Theobroma_cacao_5e3,0.9768,0.9855,0.8892
447,Brachypodium_distachyon_5e3,0.8890,0.9832,0.8560
447,Brassica_juncea_5e3,0.9000,0.9521,0.8508
447,Brassica_napus_5e3,0.8695,0.9579,0.8348
447,Cajanus_cajan_5e3,0.9672,0.9896,0.8619
447,Glycine_max_5e3,0.9605,0.9880,0.8984
447,Gossypium_raimondii_5e3,0.9280,0.9772,0.8521
447,Lactuca_sativa_5e3,0.9366,0.9842,0.8881
447,Medicago_truncatula_5e3,0.9638,0.9857,0.8858
447,Pisum_sativum_5e3,0.9489,0.9777,0.8473
447,Theobroma_cacao_5e3,0.9769,0.9874,0.8885
448,Brachypodium_distachyon_5e3,0.8882,0.9860,0.8560
448,Brassica_juncea_5e3,0.8985,0.9605,0.8545
448,Brassica_napus_5e3,0.8691,0.9633,0.8351
448,Cajanus_cajan_5e3,0.9661,0.9912,0.8620
448,Glycine_max_5e3,0.9600,0.9899,0.8987
448,Gossypium_raimondii_5e3,0.9277,0.9786,0.8516
448,Lactuca_sativa_5e3,0.9366,0.9853,0.8877
448,Medicago_truncatula_5e3,0.9632,0.9887,0.8860
448,Pisum_sativum_5e3,0.9470,0.9794,0.8473
448,Theobroma_cacao_5e3,0.9763,0.9875,0.8894
449,Brachypodium_distachyon_5e3,0.8892,0.9852,0.8556
449,Brassica_juncea_5e3,0.9006,0.9549,0.8536
449,Brassica_napus_5e3,0.8678,0.9620,0.8353
449,Cajanus_cajan_5e3,0.9674,0.9896,0.8614
449,Glycine_max_5e3,0.9601,0.9890,0.8987
449,Gossypium_raimondii_5e3,0.9301,0.9783,0.8525
449,Lactuca_sativa_5e3,0.9366,0.9854,0.8882
449,Medicago_truncatula_5e3,0.9632,0.9883,0.8860
449,Pisum_sativum_5e3,0.9458,0.9813,0.8472
449,Theobroma_cacao_5e3,0.9768,0.9868,0.8892
450,Brachypodium_distachyon_5e3,0.8878,0.9875,0.8566
450,Brassica_juncea_5e3,0.8985,0.9614,0.8536
450,Brassica_napus_5e3,0.8659,0.9689,0.8347
450,Cajanus_cajan_5e3,0.9679,0.9890,0.8623
450,Glycine_max_5e3,0.9595,0.9908,0.8984
450,Gossypium_raimondii_5e3,0.9260,0.9830,0.8535
450,Lactuca_sativa_5e3,0.9355,0.9873,0.8882
450,Medicago_truncatula_5e3,0.9631,0.9885,0.8860
450,Pisum_sativum_5e3,0.9459,0.9805,0.8479
450,Theobroma_cacao_5e3,0.9767,0.9855,0.8900
451,Brachypodium_distachyon_5e3,0.8878,0.9871,0.8568
451,Brassica_juncea_5e3,0.8961,0.9619,0.8511
451,Brassica_napus_5e3,0.8671,0.9650,0.8346
451,Cajanus_cajan_5e3,0.9674,0.9901,0.8623
451,Glycine_max_5e3,0.9598,0.9902,0.8991
451,Gossypium_raimondii_5e3,0.9253,0.9832,0.8528
451,Lactuca_sativa_5e3,0.9363,0.9867,0.8886
451,Medicago_truncatula_5e3,0.9627,0.9895,0.8859
451,Pisum_sativum_5e3,0.9473,0.9796,0.8475
451,Theobroma_cacao_5e3,0.9747,0.9894,0.8885
452,Brachypodium_distachyon_5e3,0.8893,0.9828,0.8562
452,Brassica_juncea_5e3,0.8954,0.9613,0.8508
452,Brassica_napus_5e3,0.8685,0.9625,0.8348
452,Cajanus_cajan_5e3,0.9686,0.9895,0.8617
452,Glycine_max_5e3,0.9603,0.9890,0.8982
452,Gossypium_raimondii_5e3,0.9275,0.9822,0.8523
452,Lactuca_sativa_5e3,0.9366,0.9860,0.8883
452,Medicago_truncatula_5e3,0.9630,0.9889,0.8859
452,Pisum_sativum_5e3,0.9456,0.9811,0.8468
452,Theobroma_cacao_5e3,0.9761,0.9885,0.8892
453,Brachypodium_distachyon_5e3,0.8901,0.9833,0.8565
453,Brassica_juncea_5e3,0.9034,0.9492,0.8526
453,Brassica_napus_5e3,0.8694,0.9624,0.8349
453,Cajanus_cajan_5e3,0.9716,0.9872,0.8617
453,Glycine_max_5e3,0.9598,0.9897,0.8986
453,Gossypium_raimondii_5e3,0.9280,0.9834,0.8530
453,Lactuca_sativa_5e3,0.9369,0.9858,0.8884
453,Medicago_truncatula_5e3,0.9631,0.9887,0.8860
453,Pisum_sativum_5e3,0.9452,0.9816,0.8474
453,Theobroma_cacao_5e3,0.9762,0.9870,0.8893
454,Brachypodium_distachyon_5e3,0.8886,0.9835,0.8571
454,Brassica_juncea_5e3,0.8958,0.9638,0.8548
454,Brassica_napus_5e3,0.8662,0.9648,0.8350
454,Cajanus_cajan_5e3,0.9672,0.9898,0.8617
454,Glycine_max_5e3,0.9595,0.9906,0.8986
454,Gossypium_raimondii_5e3,0.9262,0.9846,0.8533
454,Lactuca_sativa_5e3,0.9364,0.9853,0.8882
454,Medicago_truncatula_5e3,0.9628,0.9887,0.8861
454,Pisum_sativum_5e3,0.9461,0.9818,0.8475
454,Theobroma_cacao_5e3,0.9763,0.9875,0.8893
455,Brachypodium_distachyon_5e3,0.8902,0.9833,0.8573
455,Brassica_juncea_5e3,0.9031,0.9447,0.8517
455,Brassica_napus_5e3,0.8686,0.9634,0.8358
455,Cajanus_cajan_5e3,0.9702,0.9879,0.8615
455,Glycine_max_5e3,0.9600,0.9899,0.8982
455,Gossypium_raimondii_5e3,0.9299,0.9789,0.8526
455,Lactuca_sativa_5e3,0.9357,0.9870,0.8881
455,Medicago_truncatula_5e3,0.9622,0.9903,0.8861
455,Pisum_sativum_5e3,0.9467,0.9798,0.8477
