Epoch,Dataset,Recall,Precision,TopKAcc
260,Lactuca_sativa_5e3,0.8961,0.9633,0.8593
260,Medicago_truncatula_5e3,0.9477,0.9773,0.8757
260,Pisum_sativum_5e3,0.9116,0.9591,0.8175
260,Theobroma_cacao_5e3,0.9425,0.9720,0.8657
261,Brachypodium_distachyon_5e3,0.8252,0.9624,0.8086
261,Brassica_juncea_5e3,0.7689,0.8810,0.7579
261,Brassica_napus_5e3,0.7726,0.9501,0.7706
261,Cajanus_cajan_5e3,0.9352,0.9735,0.8409
261,Glycine_max_5e3,0.9416,0.9842,0.8889
261,Gossypium_raimondii_5e3,0.8497,0.9531,0.7974
261,Lactuca_sativa_5e3,0.8890,0.9738,0.8591
261,Medicago_truncatula_5e3,0.9432,0.9831,0.8753
261,Pisum_sativum_5e3,0.9034,0.9736,0.8195
261,Theobroma_cacao_5e3,0.9418,0.9753,0.8654
262,Brachypodium_distachyon_5e3,0.8300,0.9478,0.8085
262,Brassica_juncea_5e3,0.7876,0.8472,0.7576
262,Brassica_napus_5e3,0.7851,0.9286,0.7730
262,Cajanus_cajan_5e3,0.9353,0.9734,0.8410
262,Glycine_max_5e3,0.9448,0.9810,0.8884
262,Gossypium_raimondii_5e3,0.8557,0.9426,0.7975
262,Lactuca_sativa_5e3,0.8979,0.9630,0.8605
262,Medicago_truncatula_5e3,0.9478,0.9804,0.8763
262,Pisum_sativum_5e3,0.9081,0.9681,0.8193
262,Theobroma_cacao_5e3,0.9424,0.9744,0.8663
263,Brachypodium_distachyon_5e3,0.8219,0.9679,0.8074
263,Brassica_juncea_5e3,0.7731,0.8889,0.7575
263,Brassica_napus_5e3,0.7690,0.9525,0.7703
263,Cajanus_cajan_5e3,0.9321,0.9766,0.8405
263,Glycine_max_5e3,0.9412,0.9850,0.8885
263,Gossypium_raimondii_5e3,0.8458,0.9572,0.7987
263,Lactuca_sativa_5e3,0.8899,0.9741,0.8592
263,Medicago_truncatula_5e3,0.9443,0.9828,0.8752
263,Pisum_sativum_5e3,0.9031,0.9732,0.8186
263,Theobroma_cacao_5e3,0.9404,0.9759,0.8653
264,Brachypodium_distachyon_5e3,0.8348,0.9325,0.8081
264,Brassica_juncea_5e3,0.7902,0.8194,0.7550
264,Brassica_napus_5e3,0.7890,0.9076,0.7708
264,Cajanus_cajan_5e3,0.9354,0.9643,0.8393
264,Glycine_max_5e3,0.9468,0.9733,0.8876
264,Gossypium_raimondii_5e3,0.8666,0.9213,0.7968
264,Lactuca_sativa_5e3,0.8995,0.9532,0.8600
264,Medicago_truncatula_5e3,0.9497,0.9721,0.8758
264,Pisum_sativum_5e3,0.9112,0.9560,0.8180
264,Theobroma_cacao_5e3,0.9406,0.9709,0.8645
265,Brachypodium_distachyon_5e3,0.8310,0.9470,0.8082
265,Brassica_juncea_5e3,0.7851,0.8465,0.7544
265,Brassica_napus_5e3,0.7840,0.9292,0.7710
265,Cajanus_cajan_5e3,0.9393,0.9679,0.8411
265,Glycine_max_5e3,0.9451,0.9796,0.8885
265,Gossypium_raimondii_5e3,0.8567,0.9435,0.7982
265,Lactuca_sativa_5e3,0.8979,0.9649,0.8602
265,Medicago_truncatula_5e3,0.9479,0.9788,0.8761
265,Pisum_sativum_5e3,0.9094,0.9658,0.8179
265,Theobroma_cacao_5e3,0.9426,0.9742,0.8652
266,Brachypodium_distachyon_5e3,0.8280,0.9506,0.8091
266,Brassica_juncea_5e3,0.7716,0.8743,0.7562
266,Brassica_napus_5e3,0.7788,0.9367,0.7702
266,Cajanus_cajan_5e3,0.9294,0.9779,0.8420
266,Glycine_max_5e3,0.9428,0.9814,0.8882
266,Gossypium_raimondii_5e3,0.8500,0.9567,0.7985
266,Lactuca_sativa_5e3,0.8934,0.9681,0.8594
266,Medicago_truncatula_5e3,0.9463,0.9787,0.8756
266,Pisum_sativum_5e3,0.9094,0.9641,0.8181
266,Theobroma_cacao_5e3,0.9382,0.9766,0.8650
267,Brachypodium_distachyon_5e3,0.8275,0.9501,0.8091
267,Brassica_juncea_5e3,0.7791,0.8589,0.7584
267,Brassica_napus_5e3,0.7766,0.9327,0.7699
267,Cajanus_cajan_5e3,0.9288,0.9776,0.8402
267,Glycine_max_5e3,0.9429,0.9796,0.8878
267,Gossypium_raimondii_5e3,0.8489,0.9441,0.7979
267,Lactuca_sativa_5e3,0.8964,0.9639,0.8597
267,Medicago_truncatula_5e3,0.9452,0.9791,0.8750
267,Pisum_sativum_5e3,0.9092,0.9658,0.8179
267,Theobroma_cacao_5e3,0.9338,0.9788,0.8648
268,Brachypodium_distachyon_5e3,0.8217,0.9575,0.8067
268,Brassica_juncea_5e3,0.7717,0.8691,0.7525
268,Brassica_napus_5e3,0.7702,0.9410,0.7690
268,Cajanus_cajan_5e3,0.9284,0.9754,0.8394
268,Glycine_max_5e3,0.9392,0.9829,0.8873
268,Gossypium_raimondii_5e3,0.8458,0.9478,0.7955
268,Lactuca_sativa_5e3,0.8866,0.9708,0.8579
268,Medicago_truncatula_5e3,0.9416,0.9798,0.8732
268,Pisum_sativum_5e3,0.8992,0.9684,0.8165
268,Theobroma_cacao_5e3,0.9372,0.9760,0.8652
269,Brachypodium_distachyon_5e3,0.8301,0.9471,0.8085
269,Brassica_juncea_5e3,0.7848,0.8543,0.7566
269,Brassica_napus_5e3,0.7804,0.9239,0.7691
269,Cajanus_cajan_5e3,0.9342,0.9715,0.8396
269,Glycine_max_5e3,0.9442,0.9784,0.8878
269,Gossypium_raimondii_5e3,0.8585,0.9385,0.7956
269,Lactuca_sativa_5e3,0.8951,0.9629,0.8597
269,Medicago_truncatula_5e3,0.9475,0.9763,0.8752
269,Pisum_sativum_5e3,0.9077,0.9654,0.8176
269,Theobroma_cacao_5e3,0.9420,0.9712,0.8655
270,Brachypodium_distachyon_5e3,0.8245,0.9598,0.8093
270,Brassica_juncea_5e3,0.7748,0.8709,0.7582
270,Brassica_napus_5e3,0.7767,0.9384,0.7713
270,Cajanus_cajan_5e3,0.9370,0.9725,0.8421
270,Glycine_max_5e3,0.9441,0.9828,0.8887
270,Gossypium_raimondii_5e3,0.8575,0.9420,0.8001
270,Lactuca_sativa_5e3,0.8952,0.9709,0.8604
270,Medicago_truncatula_5e3,0.9472,0.9812,0.8762
270,Pisum_sativum_5e3,0.9076,0.9685,0.8186
270,Theobroma_cacao_5e3,0.9424,0.9747,0.8664
271,Brachypodium_distachyon_5e3,0.8226,0.9678,0.8072
271,Brassica_juncea_5e3,0.7644,0.8923,0.7562
271,Brassica_napus_5e3,0.7700,0.9501,0.7699
271,Cajanus_cajan_5e3,0.9289,0.9841,0.8413
271,Glycine_max_5e3,0.9410,0.9853,0.8886
271,Gossypium_raimondii_5e3,0.8401,0.9667,0.7983
271,Lactuca_sativa_5e3,0.8913,0.9763,0.8600
271,Medicago_truncatula_5e3,0.9430,0.9857,0.8758
271,Pisum_sativum_5e3,0.9053,0.9764,0.8197
271,Theobroma_cacao_5e3,0.9356,0.9828,0.8668
272,Brachypodium_distachyon_5e3,0.8355,0.9337,0.8067
272,Brassica_juncea_5e3,0.7954,0.8359,0.7582
272,Brassica_napus_5e3,0.7919,0.9092,0.7719
272,Cajanus_cajan_5e3,0.9396,0.9637,0.8402
272,Glycine_max_5e3,0.9485,0.9745,0.8890
272,Gossypium_raimondii_5e3,0.8643,0.9238,0.7988
272,Lactuca_sativa_5e3,0.9014,0.9532,0.8600
272,Medicago_truncatula_5e3,0.9518,0.9703,0.8764
272,Pisum_sativum_5e3,0.9123,0.9568,0.8179
272,Theobroma_cacao_5e3,0.9511,0.9550,0.8655
273,Brachypodium_distachyon_5e3,0.8269,0.9591,0.8101
273,Brassica_juncea_5e3,0.7794,0.8700,0.7578
273,Brassica_napus_5e3,0.7754,0.9419,0.7714
273,Cajanus_cajan_5e3,0.9317,0.9768,0.8424
273,Glycine_max_5e3,0.9435,0.9807,0.8888
273,Gossypium_raimondii_5e3,0.8596,0.9459,0.8010
273,Lactuca_sativa_5e3,0.8962,0.9691,0.8614
273,Medicago_truncatula_5e3,0.9480,0.9793,0.8766
273,Pisum_sativum_5e3,0.9104,0.9662,0.8190
273,Theobroma_cacao_5e3,0.9340,0.9848,0.8662
274,Brachypodium_distachyon_5e3,0.8284,0.9586,0.8098
274,Brassica_juncea_5e3,0.7710,0.8743,0.7575
274,Brassica_napus_5e3,0.7835,0.9319,0.7728
274,Cajanus_cajan_5e3,0.9367,0.9716,0.8416
274,Glycine_max_5e3,0.9434,0.9824,0.8890
274,Gossypium_raimondii_5e3,0.8574,0.9433,0.8005
274,Lactuca_sativa_5e3,0.8963,0.9669,0.8606
274,Medicago_truncatula_5e3,0.9478,0.9804,0.8767
274,Pisum_sativum_5e3,0.9108,0.9648,0.8196
274,Theobroma_cacao_5e3,0.9430,0.9764,0.8659
275,Brachypodium_distachyon_5e3,0.8290,0.9608,0.8108
275,Brassica_juncea_5e3,0.7807,0.8610,0.7541
275,Brassica_napus_5e3,0.7797,0.9392,0.7694
275,Cajanus_cajan_5e3,0.9380,0.9725,0.8419
275,Glycine_max_5e3,0.9451,0.9808,0.8883
275,Gossypium_raimondii_5e3,0.8638,0.9396,0.7999
275,Lactuca_sativa_5e3,0.8956,0.9711,0.8605
275,Medicago_truncatula_5e3,0.9474,0.9802,0.8766
275,Pisum_sativum_5e3,0.9098,0.9678,0.8192
275,Theobroma_cacao_5e3,0.9464,0.9700,0.8658
276,Brachypodium_distachyon_5e3,0.8306,0.9564,0.8109
276,Brassica_juncea_5e3,0.7735,0.8612,0.7529
276,Brassica_napus_5e3,0.7805,0.9353,0.7723
276,Cajanus_cajan_5e3,0.9361,0.9754,0.8413
276,Glycine_max_5e3,0.9445,0.9797,0.8890
276,Gossypium_raimondii_5e3,0.8534,0.9461,0.8003
276,Lactuca_sativa_5e3,0.8969,0.9634,0.8611
276,Medicago_truncatula_5e3,0.9479,0.9793,0.8766
276,Pisum_sativum_5e3,0.9145,0.9581,0.8194
276,Theobroma_cacao_5e3,0.9452,0.9703,0.8661
277,Brachypodium_distachyon_5e3,0.8216,0.9657,0.8083
277,Brassica_juncea_5e3,0.7697,0.8827,0.7590
277,Brassica_napus_5e3,0.7686,0.9502,0.7701
277,Cajanus_cajan_5e3,0.9308,0.9806,0.8408
277,Glycine_max_5e3,0.9415,0.9849,0.8888
277,Gossypium_raimondii_5e3,0.8438,0.9614,0.7981
277,Lactuca_sativa_5e3,0.8887,0.9729,0.8594
277,Medicago_truncatula_5e3,0.9435,0.9829,0.8754
277,Pisum_sativum_5e3,0.9035,0.9703,0.8179
277,Theobroma_cacao_5e3,0.9355,0.9785,0.8664
278,Brachypodium_distachyon_5e3,0.8327,0.9471,0.8097
278,Brassica_juncea_5e3,0.7869,0.8549,0.7575
278,Brassica_napus_5e3,0.7857,0.9300,0.7723
278,Cajanus_cajan_5e3,0.9376,0.9727,0.8425
278,Glycine_max_5e3,0.9451,0.9814,0.8892
278,Gossypium_raimondii_5e3,0.8616,0.9447,0.7998
278,Lactuca_sativa_5e3,0.8974,0.9653,0.8616
278,Medicago_truncatula_5e3,0.9486,0.9794,0.8771
278,Pisum_sativum_5e3,0.9140,0.9629,0.8205
278,Theobroma_cacao_5e3,0.9436,0.9722,0.8662
279,Brachypodium_distachyon_5e3,0.8393,0.9334,0.8105
279,Brassica_juncea_5e3,0.8045,0.8085,0.7553
279,Brassica_napus_5e3,0.7963,0.8973,0.7734
279,Cajanus_cajan_5e3,0.9422,0.9551,0.8418
279,Glycine_max_5e3,0.9485,0.9712,0.8885
279,Gossypium_raimondii_5e3,0.8669,0.9212,0.7993
279,Lactuca_sativa_5e3,0.9040,0.9475,0.8614
279,Medicago_truncatula_5e3,0.9520,0.9710,0.8764
279,Pisum_sativum_5e3,0.9192,0.9472,0.8188
279,Theobroma_cacao_5e3,0.9486,0.9595,0.8654
280,Brachypodium_distachyon_5e3,0.8402,0.9408,0.8113
280,Brassica_juncea_5e3,0.7847,0.8485,0.7588
280,Brassica_napus_5e3,0.7911,0.9173,0.7737
280,Cajanus_cajan_5e3,0.9396,0.9671,0.8424
280,Glycine_max_5e3,0.9474,0.9758,0.8890
280,Gossypium_raimondii_5e3,0.8627,0.9317,0.7995
280,Lactuca_sativa_5e3,0.9026,0.9596,0.8621
280,Medicago_truncatula_5e3,0.9504,0.9754,0.8770
280,Pisum_sativum_5e3,0.9142,0.9598,0.8202
280,Theobroma_cacao_5e3,0.9471,0.9674,0.8664
281,Brachypodium_distachyon_5e3,0.8299,0.9619,0.8108
281,Brassica_juncea_5e3,0.7882,0.8477,0.7575
281,Brassica_napus_5e3,0.7812,0.9379,0.7727
281,Cajanus_cajan_5e3,0.9361,0.9724,0.8421
281,Glycine_max_5e3,0.9450,0.9818,0.8892
281,Gossypium_raimondii_5e3,0.8566,0.9420,0.7991
281,Lactuca_sativa_5e3,0.8952,0.9720,0.8619
281,Medicago_truncatula_5e3,0.9468,0.9830,0.8771
281,Pisum_sativum_5e3,0.9081,0.9701,0.8198
281,Theobroma_cacao_5e3,0.9454,0.9729,0.8655
282,Brachypodium_distachyon_5e3,0.8312,0.9567,0.8105
282,Brassica_juncea_5e3,0.7798,0.8713,0.7601
282,Brassica_napus_5e3,0.7845,0.9380,0.7745
282,Cajanus_cajan_5e3,0.9335,0.9792,0.8418
282,Glycine_max_5e3,0.9447,0.9826,0.8890
282,Gossypium_raimondii_5e3,0.8573,0.9476,0.7991
282,Lactuca_sativa_5e3,0.8957,0.9687,0.8617
282,Medicago_truncatula_5e3,0.9478,0.9808,0.8768
282,Pisum_sativum_5e3,0.9103,0.9655,0.8190
282,Theobroma_cacao_5e3,0.9422,0.9759,0.8679
283,Brachypodium_distachyon_5e3,0.8195,0.9236,0.8006
283,Brassica_juncea_5e3,0.7720,0.8099,0.7406
283,Brassica_napus_5e3,0.7720,0.9041,0.7634
283,Cajanus_cajan_5e3,0.9281,0.9592,0.8385
283,Glycine_max_5e3,0.9389,0.9704,0.8852
283,Gossypium_raimondii_5e3,0.8483,0.9178,0.7896
283,Lactuca_sativa_5e3,0.8871,0.9486,0.8540
283,Medicago_truncatula_5e3,0.9403,0.9687,0.8716
283,Pisum_sativum_5e3,0.9011,0.9545,0.8142
283,Theobroma_cacao_5e3,0.9399,0.9601,0.8630
284,Brachypodium_distachyon_5e3,0.8218,0.9735,0.8086
284,Brassica_juncea_5e3,0.7554,0.8924,0.7575
284,Brassica_napus_5e3,0.7704,0.9560,0.7720
284,Cajanus_cajan_5e3,0.9322,0.9829,0.8419
284,Glycine_max_5e3,0.9410,0.9872,0.8886
284,Gossypium_raimondii_5e3,0.8468,0.9614,0.7994
284,Lactuca_sativa_5e3,0.8899,0.9770,0.8611
284,Medicago_truncatula_5e3,0.9440,0.9851,0.8758
284,Pisum_sativum_5e3,0.9033,0.9757,0.8199
284,Theobroma_cacao_5e3,0.9405,0.9783,0.8656
285,Brachypodium_distachyon_5e3,0.8299,0.9515,0.8090
285,Brassica_juncea_5e3,0.7883,0.8451,0.7593
285,Brassica_napus_5e3,0.7880,0.9295,0.7744
285,Cajanus_cajan_5e3,0.9383,0.9705,0.8415
285,Glycine_max_5e3,0.9459,0.9798,0.8888
285,Gossypium_raimondii_5e3,0.8670,0.9297,0.7995
285,Lactuca_sativa_5e3,0.8981,0.9644,0.8611
285,Medicago_truncatula_5e3,0.9477,0.9808,0.8772
285,Pisum_sativum_5e3,0.9124,0.9629,0.8196
285,Theobroma_cacao_5e3,0.9444,0.9732,0.8656
286,Brachypodium_distachyon_5e3,0.8333,0.9524,0.8114
286,Brassica_juncea_5e3,0.7869,0.8479,0.7618
286,Brassica_napus_5e3,0.7878,0.9237,0.7744
286,Cajanus_cajan_5e3,0.9358,0.9743,0.8419
286,Glycine_max_5e3,0.9450,0.9801,0.8891
286,Gossypium_raimondii_5e3,0.8549,0.9457,0.7999
286,Lactuca_sativa_5e3,0.9016,0.9643,0.8628
286,Medicago_truncatula_5e3,0.9499,0.9775,0.8768
286,Pisum_sativum_5e3,0.9121,0.9607,0.8192
286,Theobroma_cacao_5e3,0.9456,0.9712,0.8658
287,Brachypodium_distachyon_5e3,0.8368,0.9431,0.8118
287,Brassica_juncea_5e3,0.7905,0.8321,0.7559
287,Brassica_napus_5e3,0.7896,0.9236,0.7746
287,Cajanus_cajan_5e3,0.9365,0.9699,0.8412
287,Glycine_max_5e3,0.9474,0.9773,0.8896
287,Gossypium_raimondii_5e3,0.8594,0.9339,0.8010
287,Lactuca_sativa_5e3,0.9005,0.9643,0.8624
287,Medicago_truncatula_5e3,0.9494,0.9781,0.8765
287,Pisum_sativum_5e3,0.9148,0.9594,0.8195
287,Theobroma_cacao_5e3,0.9444,0.9720,0.8669
288,Brachypodium_distachyon_5e3,0.8330,0.9539,0.8115
288,Brassica_juncea_5e3,0.7772,0.8557,0.7516
288,Brassica_napus_5e3,0.7874,0.9325,0.7753
288,Cajanus_cajan_5e3,0.9336,0.9762,0.8417
288,Glycine_max_5e3,0.9452,0.9814,0.8896
288,Gossypium_raimondii_5e3,0.8542,0.9425,0.8001
288,Lactuca_sativa_5e3,0.8991,0.9693,0.8632
288,Medicago_truncatula_5e3,0.9489,0.9808,0.8773
288,Pisum_sativum_5e3,0.9143,0.9654,0.8193
288,Theobroma_cacao_5e3,0.9442,0.9778,0.8666
289,Brachypodium_distachyon_5e3,0.8298,0.9566,0.8092
289,Brassica_juncea_5e3,0.7869,0.8495,0.7571
289,Brassica_napus_5e3,0.7855,0.9358,0.7733
289,Cajanus_cajan_5e3,0.9333,0.9762,0.8419
289,Glycine_max_5e3,0.9444,0.9818,0.8892
289,Gossypium_raimondii_5e3,0.8566,0.9443,0.8009
289,Lactuca_sativa_5e3,0.8955,0.9718,0.8614
289,Medicago_truncatula_5e3,0.9469,0.9825,0.8765
289,Pisum_sativum_5e3,0.9091,0.9685,0.8194
289,Theobroma_cacao_5e3,0.9374,0.9735,0.8666
290,Brachypodium_distachyon_5e3,0.8401,0.9328,0.8115
290,Brassica_juncea_5e3,0.7876,0.8338,0.7524
290,Brassica_napus_5e3,0.7933,0.9118,0.7738
290,Cajanus_cajan_5e3,0.9375,0.9685,0.8426
290,Glycine_max_5e3,0.9482,0.9729,0.8893
290,Gossypium_raimondii_5e3,0.8639,0.9292,0.7997
290,Lactuca_sativa_5e3,0.9019,0.9546,0.8608
290,Medicago_truncatula_5e3,0.9508,0.9712,0.8764
290,Pisum_sativum_5e3,0.9155,0.9547,0.8192
290,Theobroma_cacao_5e3,0.9448,0.9688,0.8658
291,Brachypodium_distachyon_5e3,0.8289,0.9641,0.8108
291,Brassica_juncea_5e3,0.7814,0.8782,0.7609
291,Brassica_napus_5e3,0.7799,0.9477,0.7754
291,Cajanus_cajan_5e3,0.9332,0.9809,0.8416
291,Glycine_max_5e3,0.9443,0.9832,0.8897
291,Gossypium_raimondii_5e3,0.8560,0.9533,0.8001
291,Lactuca_sativa_5e3,0.8949,0.9716,0.8618
291,Medicago_truncatula_5e3,0.9463,0.9826,0.8768
291,Pisum_sativum_5e3,0.9087,0.9710,0.8201
291,Theobroma_cacao_5e3,0.9421,0.9788,0.8661
292,Brachypodium_distachyon_5e3,0.8206,0.9712,0.8095
292,Brassica_juncea_5e3,0.7803,0.8974,0.7609
292,Brassica_napus_5e3,0.7779,0.9469,0.7735
292,Cajanus_cajan_5e3,0.9390,0.9727,0.8421
292,Glycine_max_5e3,0.9423,0.9865,0.8894
292,Gossypium_raimondii_5e3,0.8532,0.9538,0.7987
292,Lactuca_sativa_5e3,0.8948,0.9754,0.8624
292,Medicago_truncatula_5e3,0.9446,0.9852,0.8766
292,Pisum_sativum_5e3,0.9101,0.9708,0.8197
292,Theobroma_cacao_5e3,0.9424,0.9735,0.8659
293,Brachypodium_distachyon_5e3,0.8326,0.9555,0.8107
293,Brassica_juncea_5e3,0.7833,0.8727,0.7622
293,Brassica_napus_5e3,0.7862,0.9336,0.7757
293,Cajanus_cajan_5e3,0.9394,0.9712,0.8423
293,Glycine_max_5e3,0.9462,0.9785,0.8892
293,Gossypium_raimondii_5e3,0.8525,0.9409,0.7985
293,Lactuca_sativa_5e3,0.9006,0.9638,0.8617
293,Medicago_truncatula_5e3,0.9501,0.9772,0.8771
293,Pisum_sativum_5e3,0.9101,0.9630,0.8194
293,Theobroma_cacao_5e3,0.9422,0.9745,0.8662
294,Brachypodium_distachyon_5e3,0.8290,0.9602,0.8112
294,Brassica_juncea_5e3,0.7764,0.8784,0.7563
294,Brassica_napus_5e3,0.7851,0.9419,0.7748
294,Cajanus_cajan_5e3,0.9379,0.9724,0.8421
294,Glycine_max_5e3,0.9450,0.9831,0.8890
294,Gossypium_raimondii_5e3,0.8549,0.9538,0.8001
294,Lactuca_sativa_5e3,0.8988,0.9693,0.8625
294,Medicago_truncatula_5e3,0.9475,0.9818,0.8773
294,Pisum_sativum_5e3,0.9068,0.9687,0.8194
294,Theobroma_cacao_5e3,0.9424,0.9766,0.8658
295,Brachypodium_distachyon_5e3,0.8296,0.9501,0.8097
295,Brassica_juncea_5e3,0.7828,0.8528,0.7598
295,Brassica_napus_5e3,0.7856,0.9350,0.7738
295,Cajanus_cajan_5e3,0.9365,0.9737,0.8413
295,Glycine_max_5e3,0.9444,0.9821,0.8892
295,Gossypium_raimondii_5e3,0.8515,0.9521,0.7997
295,Lactuca_sativa_5e3,0.8967,0.9678,0.8617
295,Medicago_truncatula_5e3,0.9465,0.9820,0.8770
295,Pisum_sativum_5e3,0.9114,0.9654,0.8190
295,Theobroma_cacao_5e3,0.9458,0.9688,0.8657
296,Brachypodium_distachyon_5e3,0.8373,0.9453,0.8112
296,Brassica_juncea_5e3,0.7816,0.8411,0.7612
296,Brassica_napus_5e3,0.7899,0.9287,0.7756
296,Cajanus_cajan_5e3,0.9410,0.9681,0.8423
296,Glycine_max_5e3,0.9469,0.9797,0.8898
296,Gossypium_raimondii_5e3,0.8644,0.9363,0.8015
296,Lactuca_sativa_5e3,0.9022,0.9645,0.8636
296,Medicago_truncatula_5e3,0.9498,0.9791,0.8772
296,Pisum_sativum_5e3,0.9147,0.9628,0.8209
296,Theobroma_cacao_5e3,0.9427,0.9764,0.8668
297,Brachypodium_distachyon_5e3,0.8353,0.9460,0.8108
297,Brassica_juncea_5e3,0.7913,0.8463,0.7562
297,Brassica_napus_5e3,0.7898,0.9255,0.7744
297,Cajanus_cajan_5e3,0.9407,0.9689,0.8430
297,Glycine_max_5e3,0.9468,0.9765,0.8891
297,Gossypium_raimondii_5e3,0.8629,0.9355,0.8002
297,Lactuca_sativa_5e3,0.9011,0.9617,0.8624
297,Medicago_truncatula_5e3,0.9500,0.9753,0.8768
297,Pisum_sativum_5e3,0.9191,0.9539,0.8186
297,Theobroma_cacao_5e3,0.9481,0.9700,0.8654
298,Brachypodium_distachyon_5e3,0.8234,0.9523,0.8067
298,Brassica_juncea_5e3,0.7781,0.8496,0.7565
298,Brassica_napus_5e3,0.7815,0.9271,0.7717
298,Cajanus_cajan_5e3,0.9323,0.9736,0.8414
298,Glycine_max_5e3,0.9437,0.9796,0.8883
298,Gossypium_raimondii_5e3,0.8555,0.9389,0.7965
298,Lactuca_sativa_5e3,0.8935,0.9663,0.8611
298,Medicago_truncatula_5e3,0.9444,0.9802,0.8752
298,Pisum_sativum_5e3,0.9092,0.9616,0.8184
298,Theobroma_cacao_5e3,0.9391,0.9727,0.8672
299,Brachypodium_distachyon_5e3,0.8383,0.9421,0.8118
299,Brassica_juncea_5e3,0.7944,0.8382,0.7587
299,Brassica_napus_5e3,0.7936,0.9185,0.7753
299,Cajanus_cajan_5e3,0.9411,0.9651,0.8420
299,Glycine_max_5e3,0.9473,0.9781,0.8898
299,Gossypium_raimondii_5e3,0.8645,0.9331,0.7996
299,Lactuca_sativa_5e3,0.9015,0.9625,0.8628
299,Medicago_truncatula_5e3,0.9499,0.9787,0.8770
299,Pisum_sativum_5e3,0.9154,0.9608,0.8207
299,Theobroma_cacao_5e3,0.9472,0.9653,0.8673
300,Brachypodium_distachyon_5e3,0.8339,0.9484,0.8117
300,Brassica_juncea_5e3,0.7867,0.8461,0.7566
300,Brassica_napus_5e3,0.7857,0.9289,0.7745
300,Cajanus_cajan_5e3,0.9361,0.9700,0.8426
300,Glycine_max_5e3,0.9464,0.9792,0.8893
300,Gossypium_raimondii_5e3,0.8674,0.9342,0.7999
300,Lactuca_sativa_5e3,0.8995,0.9639,0.8629
300,Medicago_truncatula_5e3,0.9483,0.9811,0.8775
300,Pisum_sativum_5e3,0.9151,0.9606,0.8201
300,Theobroma_cacao_5e3,0.9482,0.9665,0.8667
301,Brachypodium_distachyon_5e3,0.8329,0.9590,0.8126
301,Brassica_juncea_5e3,0.7808,0.8686,0.7595
301,Brassica_napus_5e3,0.7869,0.9335,0.7760
301,Cajanus_cajan_5e3,0.9357,0.9758,0.8430
301,Glycine_max_5e3,0.9447,0.9828,0.8894
301,Gossypium_raimondii_5e3,0.8603,0.9456,0.7983
301,Lactuca_sativa_5e3,0.8986,0.9678,0.8632
301,Medicago_truncatula_5e3,0.9475,0.9828,0.8774
301,Pisum_sativum_5e3,0.9096,0.9656,0.8190
301,Theobroma_cacao_5e3,0.9436,0.9775,0.8670
302,Brachypodium_distachyon_5e3,0.8129,0.9720,0.8095
302,Brassica_juncea_5e3,0.7606,0.9181,0.7573
302,Brassica_napus_5e3,0.7630,0.9567,0.7725
302,Cajanus_cajan_5e3,0.9293,0.9803,0.8413
302,Glycine_max_5e3,0.9394,0.9875,0.8886
302,Gossypium_raimondii_5e3,0.8390,0.9657,0.7967
302,Lactuca_sativa_5e3,0.8870,0.9780,0.8612
302,Medicago_truncatula_5e3,0.9417,0.9867,0.8766
302,Pisum_sativum_5e3,0.9002,0.9767,0.8200
302,Theobroma_cacao_5e3,0.9332,0.9858,0.8652
303,Brachypodium_distachyon_5e3,0.8356,0.9546,0.8142
303,Brassica_juncea_5e3,0.7867,0.8681,0.7623
303,Brassica_napus_5e3,0.7876,0.9378,0.7776
303,Cajanus_cajan_5e3,0.9402,0.9750,0.8431
303,Glycine_max_5e3,0.9459,0.9833,0.8904
303,Gossypium_raimondii_5e3,0.8620,0.9435,0.8018
303,Lactuca_sativa_5e3,0.8998,0.9707,0.8640
303,Medicago_truncatula_5e3,0.9482,0.9836,0.8774
303,Pisum_sativum_5e3,0.9137,0.9664,0.8217
303,Theobroma_cacao_5e3,0.9438,0.9769,0.8664
304,Brachypodium_distachyon_5e3,0.8370,0.9447,0.8123
304,Brassica_juncea_5e3,0.7914,0.8350,0.7575
304,Brassica_napus_5e3,0.7924,0.9232,0.7757
304,Cajanus_cajan_5e3,0.9361,0.9689,0.8420
304,Glycine_max_5e3,0.9470,0.9765,0.8893
304,Gossypium_raimondii_5e3,0.8601,0.9408,0.8034
304,Lactuca_sativa_5e3,0.9007,0.9604,0.8626
304,Medicago_truncatula_5e3,0.9498,0.9766,0.8773
304,Pisum_sativum_5e3,0.9168,0.9547,0.8208
304,Theobroma_cacao_5e3,0.9455,0.9723,0.8663
305,Brachypodium_distachyon_5e3,0.8397,0.9428,0.8128
305,Brassica_juncea_5e3,0.7929,0.8316,0.7594
305,Brassica_napus_5e3,0.7943,0.9225,0.7757
305,Cajanus_cajan_5e3,0.9358,0.9769,0.8424
305,Glycine_max_5e3,0.9470,0.9791,0.8893
305,Gossypium_raimondii_5e3,0.8653,0.9363,0.8017
305,Lactuca_sativa_5e3,0.9023,0.9626,0.8639
305,Medicago_truncatula_5e3,0.9509,0.9784,0.8773
305,Pisum_sativum_5e3,0.9139,0.9637,0.8201
305,Theobroma_cacao_5e3,0.9419,0.9738,0.8668
306,Brachypodium_distachyon_5e3,0.8312,0.9602,0.8121
306,Brassica_juncea_5e3,0.7826,0.8678,0.7609
